EmployeeID,StartDate,EndDate,Amount,PaymentType,HourlyRate,MonthlySalary,HoursWorked
307,2021-11-17,2021-12-01,10121.67,monthly,,10121.67,
137,2020-09-30,2020-10-07,1218.09,hourly,21.37,,57.0
310,2022-10-05,2022-10-19,6102.67,hourly,54.61,,111.75
297,2020-09-23,2020-09-30,1868.3,hourly,31.4,,59.5
193,2020-12-23,2020-12-30,2215.72,hourly,42.61,,52.0
62,2020-02-12,2020-02-26,8787.9,monthly,,8787.9,
409,2021-12-01,2021-12-15,9039.77,monthly,,9039.77,
378,2022-09-21,2022-10-05,7724.84,monthly,,7724.84,
108,2022-10-05,2022-10-12,2349.3,hourly,42.14,,55.75
303,2021-08-25,2021-09-01,1102.97,hourly,29.81,,37.0
483,2021-06-02,2021-06-09,7438.34,monthly,,7438.34,
26,2021-06-30,2021-07-07,1510.32,hourly,26.04,,58.0
37,2021-06-02,2021-06-16,7140.89,hourly,62.23,,114.75
447,2020-04-01,2020-04-08,8536.05,monthly,,8536.05,
114,2020-11-18,2020-11-25,8150.24,monthly,,8150.24,
433,2022-06-22,2022-06-29,8492.45,monthly,,8492.45,
203,2020-12-09,2020-12-16,2108.07,hourly,45.58,,46.25
243,2020-12-16,2020-12-30,4355.4,hourly,34.16,,127.5
290,2020-06-10,2020-06-17,2406.03,hourly,38.04,,63.25
297,2021-09-15,2021-09-22,2194.4,hourly,33.76,,65.0
168,2021-12-01,2021-12-15,5050.6,hourly,50.38,,100.25
155,2020-07-08,2020-07-15,1504.62,hourly,25.72,,58.5
89,2021-02-24,2021-03-10,3808.69,hourly,34.39,,110.75
165,2022-03-09,2022-03-23,7519.38,monthly,,7519.38,
387,2021-07-14,2021-07-21,2235.53,hourly,36.35,,61.5
295,2021-06-16,2021-06-30,6088.32,hourly,63.42,,96.0
482,2020-06-10,2020-06-17,1176.89,hourly,23.19,,50.75
217,2021-05-26,2021-06-02,1732.17,hourly,38.28,,45.25
111,2020-11-04,2020-11-18,9143.95,monthly,,9143.95,
35,2020-02-05,2020-02-12,1511.05,hourly,25.72,,58.75
104,2021-09-08,2021-09-22,7445.87,monthly,,7445.87,
26,2021-09-29,2021-10-06,1586.16,hourly,27.95,,56.75
52,2022-09-21,2022-10-05,3560.45,hourly,33.99,,104.75
222,2022-08-24,2022-09-07,6781.78,hourly,62.94,,107.75
395,2022-11-16,2022-11-30,4040.56,hourly,32.26,,125.25
367,2020-06-17,2020-07-01,4454.6,hourly,38.82,,114.75
383,2022-08-24,2022-09-07,4179.26,hourly,36.58,,114.25
184,2020-03-11,2020-03-25,7957.79,monthly,,7957.79,
358,2021-07-14,2021-07-28,7138.0,hourly,71.38,,100.0
203,2020-02-19,2020-02-26,2051.1,hourly,45.58,,45.0
499,2020-10-07,2020-10-21,3745.35,hourly,28.7,,130.5
363,2020-07-08,2020-07-15,1590.94,hourly,27.43,,58.0
79,2020-07-01,2020-07-08,6168.56,monthly,,6168.56,
402,2020-01-01,2020-01-15,2554.2,hourly,21.6,,118.25
457,2022-12-14,2022-12-28,3122.76,hourly,25.44,,122.75
235,2021-06-16,2021-06-23,2114.03,hourly,45.22,,46.75
27,2020-09-23,2020-09-30,2229.5,hourly,44.59,,50.0
424,2020-02-26,2020-03-11,441.18,hourly,30.96,,14.25
201,2021-03-10,2021-03-24,9519.07,monthly,,9519.07,
9,2022-11-02,2022-11-16,2190.32,hourly,20.96,,104.5
390,2020-12-16,2020-12-30,8035.97,monthly,,8035.97,
344,2020-09-23,2020-09-30,2690.51,hourly,50.29,,53.5
446,2020-08-12,2020-08-19,5753.25,monthly,,5753.25,
51,2020-09-23,2020-10-07,8305.39,monthly,,8305.39,
460,2021-09-15,2021-09-22,9889.48,monthly,,9889.48,
109,2022-12-14,2022-12-28,4611.48,hourly,45.1,,102.25
440,2020-12-16,2020-12-30,10996.35,monthly,,10996.35,
37,2022-03-23,2022-04-06,6845.3,hourly,62.23,,110.0
103,2021-09-15,2021-09-22,1920.95,hourly,37.3,,51.5
97,2021-05-19,2021-06-02,10355.27,monthly,,10355.27,
351,2022-08-10,2022-08-24,11741.06,monthly,,11741.06,
55,2020-03-25,2020-04-01,8404.8,monthly,,8404.8,
248,2021-06-16,2021-06-30,7844.14,monthly,,7844.14,
374,2020-04-08,2020-04-15,8236.41,monthly,,8236.41,
75,2021-11-03,2021-11-10,407.13,hourly,6.62,,61.5
414,2021-02-24,2021-03-03,10323.17,monthly,,10323.17,
328,2022-08-24,2022-08-31,1459.59,hourly,27.67,,52.75
200,2022-05-25,2022-06-01,2317.52,hourly,39.28,,59.0
425,2022-04-20,2022-05-04,7717.11,monthly,,7717.11,
455,2021-08-25,2021-09-08,4117.23,hourly,35.19,,117.0
464,2021-11-03,2021-11-17,5469.39,hourly,50.76,,107.75
442,2021-10-27,2021-11-03,7523.84,monthly,,7523.84,
124,2022-05-04,2022-05-18,6495.99,hourly,58.26,,111.5
293,2020-09-30,2020-10-07,2591.01,hourly,48.43,,53.5
170,2021-08-11,2021-08-18,2311.51,hourly,43.82,,52.75
414,2021-03-17,2021-03-24,10323.17,monthly,,10323.17,
452,2021-09-29,2021-10-06,2887.44,hourly,50.88,,56.75
483,2020-06-10,2020-06-17,7438.34,monthly,,7438.34,
314,2022-09-07,2022-09-21,5969.92,hourly,46.64,,128.0
483,2022-01-05,2022-01-12,7438.34,monthly,,7438.34,
446,2021-08-11,2021-08-18,6276.86,monthly,,6276.86,
472,2021-03-31,2021-04-07,3046.56,hourly,46.16,,66.0
248,2020-03-25,2020-04-08,7844.14,monthly,,7844.14,
430,2020-04-08,2020-04-22,3266.6,hourly,43.41,,75.25
428,2020-07-01,2020-07-08,7443.56,monthly,,7443.56,
254,2021-03-17,2021-03-24,1829.07,hourly,31.81,,57.5
291,2020-07-22,2020-07-29,8598.8,monthly,,8598.8,
419,2021-04-07,2021-04-21,6264.06,hourly,55.19,,113.5
270,2020-03-11,2020-03-18,1590.27,hourly,26.84,,59.25
498,2022-02-23,2022-03-09,9493.65,monthly,,9493.65,
411,2022-06-29,2022-07-06,3175.2,hourly,58.8,,54.0
383,2021-05-19,2021-06-02,2799.36,hourly,34.56,,81.0
44,2020-01-22,2020-01-29,1906.62,hourly,31.91,,59.75
103,2021-09-01,2021-09-08,2349.9,hourly,37.3,,63.0
392,2022-06-15,2022-06-29,9894.8,monthly,,9894.8,
2,2021-08-04,2021-08-11,1760.07,hourly,36.29,,48.5
6,2020-04-08,2020-04-15,3858.14,hourly,73.14,,52.75
412,2022-11-30,2022-12-14,7664.13,hourly,62.31,,123.0
314,2020-06-17,2020-07-01,2941.47,hourly,42.63,,69.0
3,2020-12-30,2021-01-13,4880.48,hourly,41.36,,118.0
26,2022-08-24,2022-08-31,1865.66,hourly,27.95,,66.75
334,2022-11-02,2022-11-16,10226.64,monthly,,10226.64,
426,2021-10-20,2021-11-03,669.63,hourly,6.06,,110.5
231,2022-01-12,2022-01-26,9094.26,monthly,,9094.26,
341,2020-05-20,2020-06-03,9228.75,hourly,73.83,,125.0
243,2020-10-21,2020-11-04,3655.12,hourly,34.16,,107.0
357,2021-10-06,2021-10-20,10136.35,monthly,,10136.35,
170,2021-08-25,2021-09-01,2114.32,hourly,43.82,,48.25
21,2020-01-15,2020-01-29,1610.71,hourly,12.86,,125.25
55,2020-08-05,2020-08-12,8404.8,monthly,,8404.8,
219,2020-05-06,2020-05-20,6063.9,monthly,,6063.9,
209,2020-08-12,2020-08-19,1267.88,hourly,24.15,,52.5
335,2021-10-06,2021-10-13,1762.87,hourly,20.38,,86.5
23,2022-09-07,2022-09-21,8904.9,monthly,,8904.9,
175,2022-12-14,2022-12-28,3169.17,hourly,30.62,,103.5
71,2021-12-01,2021-12-15,10418.9,monthly,,10418.9,
432,2021-12-29,2022-01-12,9187.83,monthly,,9187.83,
53,2022-12-28,2023-01-11,518.7,hourly,4.57,,113.5
129,2022-07-27,2022-08-10,4918.52,hourly,23.59,,208.5
348,2021-02-10,2021-02-17,6356.69,monthly,,6356.69,
108,2022-08-24,2022-08-31,2159.68,hourly,42.14,,51.25
1,2020-10-07,2020-10-14,10574.57,monthly,,10574.57,
322,2021-05-05,2021-05-19,7819.85,monthly,,7819.85,
114,2021-06-23,2021-06-30,8150.24,monthly,,8150.24,
36,2020-12-30,2021-01-13,2361.46,hourly,48.69,,48.5
319,2020-01-01,2020-01-08,8794.92,monthly,,8794.92,
160,2020-10-07,2020-10-21,8517.99,monthly,,8517.99,
5,2020-04-22,2020-05-06,7588.72,monthly,,7588.72,
219,2021-05-05,2021-05-19,6063.9,monthly,,6063.9,
243,2021-08-11,2021-08-25,4690.43,hourly,36.86,,127.25
178,2021-11-03,2021-11-17,5199.2,hourly,38.8,,134.0
144,2021-10-20,2021-11-03,3262.21,hourly,32.14,,101.5
433,2022-01-12,2022-01-19,8492.45,monthly,,8492.45,
382,2020-04-08,2020-04-15,3801.33,hourly,66.69,,57.0
135,2020-02-05,2020-02-12,836.28,hourly,16.16,,51.75
494,2022-02-09,2022-02-23,8771.13,monthly,,8771.13,
327,2022-11-16,2022-11-30,4061.95,hourly,36.43,,111.5
22,2021-12-01,2021-12-15,6439.99,monthly,,6439.99,
490,2021-08-25,2021-09-01,2923.42,hourly,54.9,,53.25
31,2022-05-04,2022-05-18,5140.95,hourly,41.21,,124.75
288,2022-09-07,2022-09-21,4198.7,hourly,34.7,,121.0
214,2020-03-11,2020-03-25,6860.36,monthly,,6860.36,
442,2022-08-31,2022-09-07,7523.84,monthly,,7523.84,
302,2021-12-01,2021-12-15,8955.63,monthly,,8955.63,
414,2020-08-26,2020-09-02,9565.19,monthly,,9565.19,
392,2021-06-16,2021-06-30,9894.8,monthly,,9894.8,
398,2020-07-15,2020-07-29,4621.27,hourly,39.33,,117.5
461,2021-06-16,2021-06-30,7346.47,monthly,,7346.47,
66,2020-01-29,2020-02-12,7945.51,hourly,50.77,,156.5
213,2020-02-26,2020-03-11,3018.43,hourly,30.26,,99.75
420,2022-02-23,2022-03-09,8818.06,monthly,,8818.06,
332,2020-02-12,2020-02-19,3981.57,hourly,75.48,,52.75
389,2020-02-26,2020-03-11,6971.22,monthly,,6971.22,
360,2020-02-26,2020-03-04,342.96,hourly,42.87,,8.0
178,2021-07-28,2021-08-11,3783.0,hourly,38.8,,97.5
305,2020-06-03,2020-06-17,4601.12,hourly,34.53,,133.25
472,2022-05-04,2022-05-11,3865.9,hourly,46.16,,83.75
124,2021-06-02,2021-06-16,5855.13,hourly,58.26,,100.5
393,2022-03-09,2022-03-23,8595.54,monthly,,8595.54,
282,2022-12-21,2022-12-28,1767.19,hourly,36.25,,48.75
483,2022-05-25,2022-06-01,7438.34,monthly,,7438.34,
89,2022-04-20,2022-05-04,3714.12,hourly,34.39,,108.0
97,2020-12-16,2020-12-30,10355.27,monthly,,10355.27,
77,2022-06-29,2022-07-06,3668.17,hourly,61.91,,59.25
426,2022-02-09,2022-02-23,790.88,hourly,6.66,,118.75
484,2021-04-28,2021-05-05,1714.19,hourly,26.68,,64.25
178,2022-05-18,2022-06-01,2745.68,hourly,43.41,,63.25
434,2022-06-01,2022-06-15,9465.73,hourly,57.63,,164.25
228,2020-02-26,2020-03-04,3686.83,hourly,66.73,,55.25
296,2022-06-08,2022-06-15,2048.98,hourly,35.79,,57.25
172,2020-09-02,2020-09-09,1938.6,hourly,43.08,,45.0
157,2021-04-07,2021-04-14,7436.85,monthly,,7436.85,
480,2020-12-16,2020-12-30,5686.7,hourly,62.32,,91.25
162,2022-09-21,2022-10-05,9930.31,monthly,,9930.31,
302,2021-11-03,2021-11-17,8955.63,monthly,,8955.63,
463,2021-06-16,2021-06-23,2365.68,hourly,35.98,,65.75
72,2022-10-05,2022-10-19,8341.8,monthly,,8341.8,
468,2020-12-30,2021-01-13,9505.08,hourly,56.16,,169.25
345,2021-02-10,2021-02-24,7685.1,monthly,,7685.1,
121,2020-12-09,2020-12-16,3858.25,hourly,61.0,,63.25
303,2020-03-11,2020-03-18,1691.72,hourly,29.81,,56.75
365,2021-12-29,2022-01-12,10617.52,monthly,,10617.52,
102,2020-12-02,2020-12-16,5383.99,monthly,,5383.99,
266,2020-06-24,2020-07-01,970.1,hourly,17.8,,54.5
356,2022-06-01,2022-06-15,5731.98,hourly,46.04,,124.5
480,2021-02-10,2021-02-24,7151.22,hourly,62.32,,114.75
369,2021-04-07,2021-04-14,2076.9,hourly,38.64,,53.75
198,2020-01-29,2020-02-05,2449.84,hourly,43.36,,56.5
130,2021-01-27,2021-02-10,2747.88,hourly,24.48,,112.25
313,2021-08-11,2021-08-25,8080.57,monthly,,8080.57,
389,2021-04-21,2021-05-05,7539.66,monthly,,7539.66,
141,2020-12-30,2021-01-06,2872.68,hourly,51.76,,55.5
116,2022-08-10,2022-08-17,2153.72,hourly,42.86,,50.25
498,2020-05-20,2020-06-03,9493.65,monthly,,9493.65,
96,2020-09-30,2020-10-07,1689.35,hourly,31.14,,54.25
274,2022-07-27,2022-08-03,9506.13,monthly,,9506.13,
388,2021-06-30,2021-07-14,2570.54,hourly,24.08,,106.75
219,2020-08-26,2020-09-09,6063.9,monthly,,6063.9,
54,2022-10-05,2022-10-19,4047.9,hourly,39.3,,103.0
154,2022-12-28,2023-01-04,2715.12,hourly,50.28,,54.0
154,2020-01-01,2020-01-08,3823.07,hourly,45.11,,84.75
39,2021-05-12,2021-05-19,1807.94,hourly,28.03,,64.5
105,2021-04-07,2021-04-14,8594.77,monthly,,8594.77,
3,2022-06-29,2022-07-13,4359.38,hourly,46.5,,93.75
385,2020-12-09,2020-12-16,870.37,hourly,15.97,,54.5
12,2022-01-26,2022-02-02,2241.36,hourly,39.67,,56.5
308,2022-05-04,2022-05-18,4150.38,hourly,37.56,,110.5
31,2020-06-17,2020-07-01,4811.27,hourly,41.21,,116.75
258,2020-10-07,2020-10-14,3045.0,hourly,52.5,,58.0
487,2021-04-21,2021-04-28,9451.05,hourly,90.01,,105.0
327,2020-07-01,2020-07-15,1312.4,hourly,32.81,,40.0
292,2022-11-30,2022-12-14,5906.9,monthly,,5906.9,
104,2021-11-17,2021-12-01,7445.87,monthly,,7445.87,
69,2020-12-23,2020-12-30,466.34,hourly,7.74,,60.25
440,2020-09-09,2020-09-23,10996.35,monthly,,10996.35,
30,2020-11-04,2020-11-18,9133.79,monthly,,9133.79,
332,2020-07-08,2020-07-15,3811.74,hourly,75.48,,50.5
180,2020-01-22,2020-01-29,9750.61,monthly,,9750.61,
392,2020-01-01,2020-01-15,9894.8,monthly,,9894.8,
169,2022-10-05,2022-10-19,9064.14,monthly,,9064.14,
154,2020-01-22,2020-01-29,755.59,hourly,45.11,,16.75
416,2022-02-23,2022-03-09,10887.82,monthly,,10887.82,
96,2020-04-15,2020-04-22,1588.14,hourly,31.14,,51.0
357,2022-11-02,2022-11-16,10136.35,monthly,,10136.35,
471,2021-11-17,2021-12-01,6177.87,hourly,47.34,,130.5
199,2020-07-08,2020-07-15,246.45,hourly,10.6,,23.25
376,2020-04-22,2020-05-06,9262.38,monthly,,9262.38,
414,2022-05-04,2022-05-11,10323.17,monthly,,10323.17,
258,2020-10-28,2020-11-04,2572.5,hourly,52.5,,49.0
321,2020-01-15,2020-01-29,8643.34,monthly,,8643.34,
396,2020-12-09,2020-12-16,8719.32,monthly,,8719.32,
238,2020-06-17,2020-07-01,2614.82,hourly,27.67,,94.5
491,2020-10-21,2020-11-04,9219.52,monthly,,9219.52,
353,2020-03-04,2020-03-11,2085.6,hourly,35.2,,59.25
325,2021-07-14,2021-07-28,3034.2,hourly,33.62,,90.25
319,2022-11-02,2022-11-09,9818.15,monthly,,9818.15,
343,2020-03-11,2020-03-25,5721.15,monthly,,5721.15,
282,2021-07-14,2021-07-21,1993.75,hourly,36.25,,55.0
450,2021-03-10,2021-03-24,1862.16,hourly,15.95,,116.75
186,2021-09-22,2021-10-06,4373.73,hourly,45.09,,97.0
30,2022-06-15,2022-06-29,10000.11,monthly,,10000.11,
230,2022-10-05,2022-10-19,632.7,hourly,5.55,,114.0
238,2022-06-15,2022-06-29,1459.59,hourly,27.67,,52.75
51,2022-07-27,2022-08-10,8727.15,monthly,,8727.15,
263,2021-07-28,2021-08-04,1297.8,hourly,21.63,,60.0
294,2021-12-15,2021-12-29,4130.2,hourly,42.8,,96.5
416,2021-04-07,2021-04-21,10887.82,monthly,,10887.82,
322,2021-10-20,2021-11-03,7819.85,monthly,,7819.85,
367,2022-11-16,2022-11-30,5674.56,hourly,44.16,,128.5
253,2022-07-27,2022-08-10,9934.28,monthly,,9934.28,
378,2020-07-01,2020-07-15,7724.84,monthly,,7724.84,
1,2020-01-29,2020-02-05,10574.57,monthly,,10574.57,
204,2021-06-16,2021-06-30,4202.8,hourly,31.6,,133.0
287,2022-06-08,2022-06-15,1560.0,hourly,31.2,,50.0
264,2022-02-16,2022-02-23,3225.24,hourly,52.02,,62.0
279,2022-03-30,2022-04-06,2099.01,hourly,45.88,,45.75
398,2021-01-27,2021-02-10,4119.82,hourly,39.33,,104.75
276,2020-08-19,2020-08-26,2539.3,hourly,37.9,,67.0
122,2022-12-14,2022-12-28,8987.02,monthly,,8987.02,
74,2022-09-07,2022-09-21,9177.8,monthly,,9177.8,
64,2020-07-15,2020-07-29,5812.36,hourly,52.96,,109.75
82,2020-02-19,2020-02-26,2010.53,hourly,37.58,,53.5
2,2020-08-12,2020-08-19,1611.07,hourly,33.39,,48.25
282,2020-03-11,2020-03-18,2066.25,hourly,36.25,,57.0
255,2021-12-01,2021-12-15,10483.9,monthly,,10483.9,
367,2021-11-17,2021-12-01,4561.35,hourly,38.82,,117.5
227,2022-02-09,2022-02-23,4688.07,hourly,43.61,,107.5
359,2020-09-23,2020-09-30,8598.33,monthly,,8598.33,
461,2022-02-09,2022-02-23,7346.47,monthly,,7346.47,
439,2020-09-09,2020-09-16,1761.14,hourly,31.59,,55.75
112,2022-07-13,2022-07-20,1637.51,hourly,33.59,,48.75
261,2022-12-14,2022-12-28,8093.55,monthly,,8093.55,
20,2021-05-05,2021-05-12,8646.73,monthly,,8646.73,
268,2021-06-02,2021-06-16,6525.63,hourly,61.13,,106.75
17,2022-11-02,2022-11-16,8440.18,monthly,,8440.18,
80,2020-01-22,2020-01-29,2143.57,hourly,40.83,,52.5
36,2022-07-27,2022-08-10,10903.97,hourly,52.36,,208.25
391,2021-07-28,2021-08-11,2817.59,hourly,24.77,,113.75
129,2022-11-02,2022-11-16,2512.34,hourly,23.59,,106.5
408,2020-12-16,2020-12-30,7606.59,monthly,,7606.59,
401,2021-01-13,2021-01-27,6791.95,hourly,58.3,,116.5
294,2022-08-24,2022-09-07,4761.5,hourly,42.8,,111.25
51,2022-08-10,2022-08-24,8727.15,monthly,,8727.15,
487,2020-07-22,2020-07-29,5468.11,hourly,90.01,,60.75
181,2020-07-01,2020-07-15,5942.51,hourly,52.94,,112.25
329,2020-04-08,2020-04-22,10714.04,monthly,,10714.04,
191,2020-02-05,2020-02-12,3061.29,hourly,66.19,,46.25
108,2020-10-07,2020-10-14,2251.89,hourly,38.33,,58.75
317,2022-09-07,2022-09-21,2261.75,hourly,20.75,,109.0
459,2021-06-02,2021-06-16,3235.95,hourly,28.2,,114.75
479,2020-05-27,2020-06-03,2950.1,hourly,58.13,,50.75
114,2020-02-12,2020-02-19,8150.24,monthly,,8150.24,
271,2022-05-25,2022-06-01,2510.25,hourly,39.07,,64.25
356,2020-07-29,2020-08-12,6111.81,hourly,46.04,,132.75
375,2022-02-09,2022-02-23,10199.78,monthly,,10199.78,
439,2020-03-11,2020-03-18,2116.53,hourly,31.59,,67.0
282,2022-12-14,2022-12-21,1694.69,hourly,36.25,,46.75
171,2020-09-09,2020-09-16,1013.82,hourly,22.16,,45.75
328,2020-02-05,2020-02-12,1258.99,hourly,27.67,,45.5
173,2020-04-22,2020-05-06,2788.99,hourly,28.03,,99.5
387,2020-05-13,2020-05-20,1772.99,hourly,33.14,,53.5
97,2022-07-13,2022-07-27,10355.27,monthly,,10355.27,
335,2020-09-30,2020-10-07,1238.09,hourly,20.38,,60.75
186,2020-06-03,2020-06-17,3836.3,hourly,41.14,,93.25
456,2022-03-23,2022-04-06,10156.41,monthly,,10156.41,
151,2020-07-01,2020-07-15,7974.82,monthly,,7974.82,
148,2021-01-13,2021-01-20,3703.29,hourly,58.55,,63.25
79,2020-02-26,2020-03-04,6168.56,monthly,,6168.56,
212,2021-02-24,2021-03-03,1128.12,hourly,22.12,,51.0
183,2020-07-08,2020-07-15,715.58,hourly,13.63,,52.5
454,2021-05-19,2021-05-26,6963.11,monthly,,6963.11,
229,2020-12-02,2020-12-16,4414.5,hourly,40.5,,109.0
308,2020-10-21,2020-11-04,4234.89,hourly,37.56,,112.75
202,2020-12-23,2020-12-30,11112.33,monthly,,11112.33,
112,2020-01-22,2020-01-29,1998.61,hourly,33.59,,59.5
230,2022-04-06,2022-04-20,613.27,hourly,5.55,,110.5
362,2022-01-26,2022-02-09,4091.48,hourly,32.09,,127.5
72,2021-06-30,2021-07-14,8341.8,monthly,,8341.8,
389,2020-08-26,2020-09-09,7539.66,monthly,,7539.66,
365,2022-09-21,2022-10-05,10617.52,monthly,,10617.52,
351,2022-09-07,2022-09-21,11741.06,monthly,,11741.06,
240,2020-01-15,2020-01-22,3473.68,hourly,62.03,,56.0
432,2022-01-26,2022-02-09,9187.83,monthly,,9187.83,
486,2021-05-05,2021-05-19,2373.5,hourly,18.8,,126.25
248,2020-03-11,2020-03-25,7844.14,monthly,,7844.14,
44,2020-05-27,2020-06-03,1619.43,hourly,31.91,,50.75
18,2021-03-10,2021-03-17,1992.31,hourly,31.75,,62.75
425,2020-05-20,2020-06-03,7717.11,monthly,,7717.11,
300,2020-02-12,2020-02-26,2250.38,hourly,17.65,,127.5
121,2020-08-12,2020-08-19,2836.5,hourly,61.0,,46.5
217,2020-08-05,2020-08-12,2000.13,hourly,38.28,,52.25
351,2020-02-26,2020-03-11,10445.1,monthly,,10445.1,
328,2022-01-19,2022-01-26,1646.37,hourly,27.67,,59.5
232,2020-02-19,2020-02-26,362.48,hourly,7.88,,46.0
489,2021-01-27,2021-02-10,9365.54,monthly,,9365.54,
12,2021-07-28,2021-08-04,2290.94,hourly,39.67,,57.75
321,2022-09-07,2022-09-21,8643.34,monthly,,8643.34,
335,2021-08-25,2021-09-01,1666.06,hourly,20.38,,81.75
135,2022-10-19,2022-10-26,917.08,hourly,16.16,,56.75
341,2020-01-29,2020-02-12,8601.19,hourly,73.83,,116.5
418,2021-11-17,2021-12-01,3952.8,hourly,36.6,,108.0
177,2022-10-12,2022-10-19,10451.46,monthly,,10451.46,
346,2020-06-03,2020-06-10,8560.49,monthly,,8560.49,
427,2022-06-15,2022-06-29,5739.31,hourly,57.25,,100.25
35,2021-05-19,2021-05-26,1621.04,hourly,28.07,,57.75
327,2022-05-18,2022-06-01,4271.42,hourly,36.43,,117.25
2,2022-11-30,2022-12-07,1723.77,hourly,36.29,,47.5
434,2022-07-27,2022-08-10,11612.44,hourly,57.63,,201.5
11,2022-07-06,2022-07-13,2034.06,hourly,35.07,,58.0
262,2022-06-01,2022-06-15,5765.16,hourly,51.36,,112.25
352,2022-03-23,2022-03-30,8958.48,monthly,,8958.48,
18,2020-04-29,2020-05-06,1738.31,hourly,31.75,,54.75
31,2022-11-30,2022-12-14,4873.08,hourly,41.21,,118.25
473,2020-07-15,2020-07-29,10491.94,monthly,,10491.94,
118,2022-07-13,2022-07-27,5269.18,hourly,49.36,,106.75
165,2021-12-01,2021-12-15,7519.38,monthly,,7519.38,
402,2021-11-03,2021-11-17,2277.89,hourly,23.79,,95.75
103,2022-01-26,2022-02-02,2219.35,hourly,37.3,,59.5
272,2020-01-22,2020-01-29,9240.21,monthly,,9240.21,
123,2020-06-24,2020-07-01,1572.32,hourly,25.36,,62.0
35,2022-02-16,2022-02-23,1473.67,hourly,28.07,,52.5
414,2020-03-04,2020-03-11,9565.19,monthly,,9565.19,
231,2020-06-03,2020-06-17,9094.26,monthly,,9094.26,
114,2020-07-29,2020-08-05,8150.24,monthly,,8150.24,
435,2022-04-20,2022-05-04,3704.47,hourly,39.62,,93.5
443,2020-12-16,2020-12-30,9567.73,monthly,,9567.73,
235,2021-11-03,2021-11-10,2600.15,hourly,45.22,,57.5
70,2021-07-28,2021-08-11,12038.5,monthly,,12038.5,
296,2020-10-28,2020-11-04,2047.32,hourly,33.84,,60.5
375,2020-12-30,2021-01-13,10199.78,monthly,,10199.78,
42,2020-08-26,2020-09-02,2445.8,hourly,40.26,,60.75
490,2021-12-29,2022-01-05,3252.82,hourly,54.9,,59.25
18,2021-09-08,2021-09-15,1976.44,hourly,31.75,,62.25
282,2021-08-04,2021-08-11,1993.75,hourly,36.25,,55.0
3,2020-09-09,2020-09-23,3918.86,hourly,41.36,,94.75
352,2020-04-22,2020-04-29,7974.53,monthly,,7974.53,
414,2022-04-06,2022-04-13,10323.17,monthly,,10323.17,
396,2020-08-26,2020-09-02,8719.32,monthly,,8719.32,
165,2021-08-25,2021-09-08,7519.38,monthly,,7519.38,
471,2020-10-21,2020-11-04,4296.11,hourly,47.34,,90.75
109,2022-09-21,2022-10-05,4746.78,hourly,45.1,,105.25
13,2021-01-13,2021-01-27,9700.51,monthly,,9700.51,
171,2021-07-14,2021-07-21,1163.4,hourly,22.16,,52.5
330,2020-12-02,2020-12-16,6581.41,hourly,52.13,,126.25
73,2021-03-10,2021-03-24,7681.24,monthly,,7681.24,
10,2022-01-05,2022-01-12,994.4,hourly,43.71,,22.75
494,2021-04-21,2021-05-05,8771.13,monthly,,8771.13,
100,2021-03-24,2021-04-07,8617.25,monthly,,8617.25,
60,2021-10-20,2021-11-03,7302.2,monthly,,7302.2,
154,2020-10-07,2020-10-14,2526.16,hourly,45.11,,56.0
95,2020-02-26,2020-03-11,9670.22,monthly,,9670.22,
47,2021-02-24,2021-03-10,4540.1,hourly,42.63,,106.5
177,2022-02-16,2022-02-23,10451.46,monthly,,10451.46,
396,2020-10-28,2020-11-04,8719.32,monthly,,8719.32,
323,2022-04-06,2022-04-13,925.86,hourly,44.62,,20.75
437,2022-08-24,2022-09-07,7806.92,monthly,,7806.92,
397,2020-04-29,2020-05-06,1773.2,hourly,34.1,,52.0
414,2021-09-22,2021-09-29,10323.17,monthly,,10323.17,
321,2020-11-04,2020-11-18,8643.34,monthly,,8643.34,
76,2021-09-01,2021-09-08,8526.27,monthly,,8526.27,
226,2020-03-25,2020-04-08,6238.1,hourly,56.71,,110.0
437,2020-08-26,2020-09-09,7806.92,monthly,,7806.92,
77,2021-05-19,2021-05-26,3002.63,hourly,61.91,,48.5
268,2022-10-19,2022-11-02,8348.46,hourly,65.35,,127.75
181,2022-04-20,2022-05-04,6702.49,hourly,61.21,,109.5
441,2021-10-13,2021-10-20,2686.88,hourly,47.98,,56.0
124,2021-11-17,2021-12-01,6918.38,hourly,58.26,,118.75
389,2022-07-27,2022-08-10,7539.66,monthly,,7539.66,
15,2021-01-06,2021-01-13,1780.5,hourly,35.61,,50.0
377,2020-01-15,2020-01-29,9180.17,monthly,,9180.17,
442,2022-12-21,2022-12-28,7523.84,monthly,,7523.84,
235,2022-07-20,2022-07-27,2272.3,hourly,45.22,,50.25
345,2022-07-13,2022-07-27,7685.1,monthly,,7685.1,
129,2021-11-03,2021-11-17,2465.16,hourly,23.59,,104.5
420,2022-05-04,2022-05-18,8818.06,monthly,,8818.06,
102,2020-01-01,2020-01-15,5383.99,monthly,,5383.99,
265,2021-09-08,2021-09-22,6923.78,monthly,,6923.78,
498,2022-06-29,2022-07-13,9493.65,monthly,,9493.65,
236,2022-02-23,2022-03-09,6190.2,hourly,54.3,,114.0
105,2020-10-21,2020-10-28,8054.97,monthly,,8054.97,
